epoch,t,x,u_ref,u_pred,phy_loss,data_loss,phys_eff,bc_loss,u_pred_grad,phy_loss_grad,bc_loss_grad,entk,phy_loss_hessian,bc_loss_hessian
34000,0.81682,0.54254,0.37638,0.34196,0.07904,0.00118,66.70488,0.00067,5.93873,191.93652,0.17936,35.26853,4682.07617,115.15818
34000,0.19820,0.04104,0.10662,0.07729,0.03095,0.00086,35.98557,0.00067,5.70597,204.92195,0.17936,32.55805,1621.32019,115.15818
34000,0.00901,0.01001,0.09252,0.09201,0.01179,0.00000,46028.75391,0.00067,7.10923,158.51700,0.17936,50.54110,6637.73438,115.15818
34000,0.42342,0.96597,-0.02275,0.01997,0.11473,0.00183,62.85480,0.00067,6.17833,207.05348,0.17936,38.17178,3762.89624,115.15818
34000,0.49449,0.15616,-0.01311,-0.00427,0.00150,0.00008,19.17239,0.00067,5.85866,310.76144,0.17936,34.32392,2535.71875,115.15818
34000,0.63864,0.24124,-0.49440,-0.45061,0.00365,0.00192,1.90478,0.00067,6.77673,113.45176,0.17936,45.92411,13583.77539,115.15818
34000,0.78579,0.91792,-0.21003,-0.21318,0.00474,0.00001,479.79895,0.00067,7.75312,243.77991,0.17936,60.11089,14867.08496,115.15818
34000,0.54354,0.35736,-1.09143,-1.08925,0.04430,0.00000,9298.39844,0.00067,6.94939,337.74081,0.17936,48.29401,8589.98633,115.15818
34000,0.40340,0.61361,-1.14369,-1.09531,0.00000,0.00234,0.00158,0.00067,5.70357,301.54611,0.17936,32.53067,5142.45215,115.15818
34000,0.02603,0.84084,0.11224,0.12175,0.28875,0.00009,3198.28076,0.00067,6.16697,211.80429,0.17936,38.03157,4623.84473,115.15818
34000,0.58358,0.53554,-0.96899,-0.97964,0.00004,0.00011,0.34855,0.00067,5.89449,224.53944,0.17936,34.74504,2072.80273,115.15818
34000,0.82683,0.88488,0.33905,0.34665,0.01501,0.00006,259.40173,0.00067,8.51908,283.29861,0.17936,72.57484,13343.01855,115.15818
34000,0.22823,0.44645,-0.13171,-0.13401,0.11716,0.00001,22118.15234,0.00067,6.42933,190.44194,0.17936,41.33630,5834.88525,115.15818
34000,0.13113,0.01001,-0.04063,-0.02095,0.00063,0.00039,1.61730,0.00067,5.66248,64.83087,0.17936,32.06365,3883.44702,115.15818
34000,0.98899,0.86887,-0.08010,-0.02683,0.00313,0.00284,1.10199,0.00067,6.15949,338.68045,0.17936,37.93929,11808.38477,115.15818
34000,0.32533,0.04605,-0.15233,-0.13471,0.13069,0.00031,420.87778,0.00067,5.95187,288.11203,0.17936,35.42470,1894.78528,115.15818
34000,0.61962,0.73473,-0.63524,-0.66032,0.13756,0.00063,218.73026,0.00067,9.20988,263.67441,0.17936,84.82191,17812.95117,115.15818
34000,0.95395,0.50150,0.96222,0.97114,0.45663,0.00008,5735.06934,0.00067,5.88977,360.91974,0.17936,34.68934,7089.52490,115.15818
34000,0.48148,0.31832,-1.17398,-1.15866,0.01596,0.00023,67.99733,0.00067,6.34029,292.94891,0.17936,40.19931,4202.10059,115.15818
34000,0.90390,0.05005,-0.09099,-0.08073,0.02764,0.00011,262.89505,0.00067,6.36068,182.87242,0.17936,40.45827,5891.37598,115.15818
34000,0.13413,0.14414,-0.18174,-0.15378,0.01375,0.00078,17.59391,0.00067,5.61685,255.76093,0.17936,31.54896,1586.22107,115.15818
36000,0.05005,0.33934,0.69367,0.67528,0.13604,0.00034,402.57626,0.00066,5.79545,178.70724,0.12027,33.58722,2456.23633,110.20675
36000,0.20921,0.09009,0.30569,0.26838,0.05543,0.00139,39.81701,0.00066,5.90573,125.22592,0.12027,34.87762,4524.42578,110.20675
36000,0.72573,0.56857,0.16259,0.14793,0.15253,0.00021,710.07184,0.00066,8.92935,275.06464,0.12027,79.73331,15256.30957,110.20675
36000,0.78879,0.87087,-0.18503,-0.21020,0.66155,0.00063,1044.48547,0.00066,7.67918,363.21515,0.12027,58.96975,5266.10156,110.20675
36000,0.35536,0.72773,-0.58559,-0.59280,0.00477,0.00005,91.51257,0.00066,6.96037,321.63672,0.12027,48.44679,6448.68555,110.20675
36000,0.43143,0.74274,-0.66389,-0.66709,0.00477,0.00001,467.44675,0.00066,5.78969,315.23221,0.12027,33.52051,4982.68994,110.20675
36000,0.66366,0.66767,-0.68865,-0.70358,0.03729,0.00022,167.15167,0.00066,9.41848,230.46274,0.12027,88.70773,19258.73438,110.20675
36000,0.05806,0.29730,0.71990,0.70317,0.21048,0.00028,751.64380,0.00066,5.59199,229.25267,0.12027,31.27038,1539.68201,110.20675
36000,0.68168,0.88589,-0.07386,-0.08982,0.00422,0.00025,16.56113,0.00066,6.80093,117.62458,0.12027,46.25265,9240.60352,110.20675
36000,0.35335,0.96897,0.10377,0.05467,0.01885,0.00241,7.82000,0.00066,5.96917,92.65343,0.12027,35.63097,5341.92041,110.20675
36000,0.36637,0.26326,-0.41041,-0.41232,0.02046,0.00000,5623.34570,0.00066,5.90358,147.48665,0.12027,34.85222,5288.99902,110.20675
36000,0.59459,0.08408,-0.53063,-0.50768,0.23489,0.00053,446.14697,0.00066,6.37415,247.91560,0.12027,40.62983,5471.35010,110.20675
36000,0.74575,0.58859,0.42031,0.40525,0.26133,0.00023,1152.27271,0.00066,6.79151,416.16309,0.12027,46.12462,5118.81055,110.20675
36000,0.88789,0.25926,0.60928,0.63418,0.06863,0.00062,110.68034,0.00066,9.40090,341.70392,0.12027,88.37683,20794.89648,110.20675
36000,0.01702,0.89990,-0.12532,-0.12489,0.00373,0.00000,19719.14258,0.00066,5.54125,228.95982,0.12027,30.70549,2357.03418,110.20675
36000,0.02002,0.54655,1.22336,1.21888,0.11781,0.00002,5857.54639,0.00066,5.88686,221.49667,0.12027,34.65511,3723.12671,110.20675
36000,0.24024,0.82783,-0.37073,-0.36905,0.09688,0.00000,34563.16406,0.00066,6.05452,271.99963,0.12027,36.65725,1732.12207,110.20675
36000,0.15816,0.46246,0.69454,0.68541,0.12796,0.00008,1533.56152,0.00066,6.30370,180.26112,0.12027,39.73669,4294.80566,110.20675
36000,0.82282,0.19820,0.17991,0.21644,0.41188,0.00133,308.59549,0.00066,6.61383,344.85056,0.12027,43.74273,5269.03271,110.20675
36000,0.15315,0.34535,0.85938,0.86295,0.07155,0.00001,5611.25000,0.00066,6.35352,269.70633,0.12027,40.36718,3119.14038,110.20675
36000,0.80781,0.75275,0.24701,0.27153,0.01464,0.00060,24.34571,0.00066,5.81185,246.08459,0.12027,33.77765,5873.01660,110.20675
36000,0.35536,0.95195,0.15755,0.10592,0.00020,0.00267,0.07322,0.00066,5.91901,114.81158,0.12027,35.03471,4800.46387,110.20675
36000,0.27828,0.29830,-0.35857,-0.34938,0.08937,0.00008,1060.04163,0.00066,5.73985,205.32260,0.12027,32.94585,2902.45996,110.20675
36000,0.69269,0.80981,-0.24265,-0.30514,0.01661,0.00391,4.25271,0.00066,6.13550,236.56070,0.12027,37.64439,3319.39014,110.20675
36000,0.24725,0.09109,0.45908,0.43358,0.19328,0.00065,297.08676,0.00066,5.59461,268.07147,0.12027,31.29967,2163.61572,110.20675
36000,0.05606,0.74575,0.67682,0.66916,0.20905,0.00006,3568.03125,0.00066,5.70872,283.65793,0.12027,32.58947,1760.30640,110.20675
36000,0.64765,0.61361,-0.97875,-1.01747,0.48066,0.00150,320.58951,0.00066,7.06042,447.45648,0.12027,49.84960,4923.48291,110.20675
36000,0.96496,0.24424,0.70046,0.66502,0.00424,0.00126,3.37742,0.00066,6.15485,139.84428,0.12027,37.88218,3828.74023,110.20675
36000,0.02803,0.87988,-0.01750,-0.02748,0.02704,0.00010,271.79236,0.00066,5.85119,224.09723,0.12027,34.23638,2565.04492,110.20675
36000,0.27227,0.87988,-0.47429,-0.47359,0.13597,0.00000,279134.03125,0.00066,5.71090,311.57465,0.12027,32.61434,5382.14062,110.20675
36000,0.37938,0.23924,-0.56291,-0.57319,0.00098,0.00011,9.26956,0.00066,5.92795,131.28777,0.12027,35.14054,6234.64209,110.20675
36000,0.78679,0.51251,0.27606,0.32796,0.04284,0.00269,15.90425,0.00066,6.68896,392.89227,0.12027,44.74216,6354.26709,110.20675
38000,0.85385,0.65566,0.13659,0.22848,0.00012,0.00844,0.01471,0.00058,5.77501,151.50276,0.11967,33.35075,7281.31738,115.20097
38000,0.66266,0.75375,-0.35069,-0.31852,0.00234,0.00103,2.26461,0.00058,6.93130,465.15048,0.11967,48.04285,4958.56592,115.20097
38000,0.45045,0.73674,-0.67404,-0.67157,0.19715,0.00001,32314.43555,0.00058,5.71899,222.51698,0.11967,32.70689,4749.50732,115.20097
38000,0.82983,0.40641,0.65492,0.70702,0.06135,0.00271,22.59929,0.00058,8.88218,421.68616,0.11967,78.89318,9096.07227,115.20097
38000,0.01401,0.89089,-0.12518,-0.11280,0.00966,0.00015,63.02617,0.00058,5.57206,242.00009,0.11967,31.04782,2323.83496,115.20097
38000,0.93794,0.39139,0.86622,0.87244,0.02124,0.00004,550.05359,0.00058,7.44257,208.75308,0.11967,55.39181,15387.27832,115.20097
38000,0.90691,0.62863,0.41930,0.40457,0.06113,0.00022,281.84512,0.00058,7.64248,411.58975,0.11967,58.40746,4138.02051,115.20097
38000,0.71672,0.57157,0.05994,0.07129,0.04931,0.00013,382.41071,0.00058,9.29305,217.93881,0.11967,86.36084,16607.49219,115.20097
38000,0.34434,0.66567,-0.79766,-0.79824,0.00014,0.00000,404.06772,0.00058,6.68165,239.41597,0.11967,44.64439,6621.90332,115.20097
38000,0.82182,0.11612,0.04023,0.05246,0.00002,0.00015,0.11233,0.00058,7.44732,173.92892,0.11967,55.46265,13421.29785,115.20097
38000,0.15115,0.53053,0.43108,0.42895,0.01175,0.00000,2600.01904,0.00058,5.91508,220.98587,0.11967,34.98816,2811.25684,115.20097
38000,0.46146,0.78579,-0.72825,-0.71983,0.12499,0.00007,1761.39648,0.00058,5.94615,182.81056,0.11967,35.35671,2285.96802,115.20097
38000,0.55656,0.62663,-0.78992,-0.77950,0.00000,0.00011,0.00920,0.00058,6.76330,68.64380,0.11967,45.74220,9678.59473,115.20097
38000,0.29129,0.01101,0.02617,0.02038,0.02425,0.00003,721.87476,0.00058,5.60786,316.19174,0.11967,31.44807,2056.57349,115.20097
38000,0.02503,0.92693,-0.09651,-0.08811,0.02430,0.00007,345.02722,0.00058,5.59828,178.56538,0.11967,31.34074,3772.34619,115.20097
38000,0.64665,0.10010,-0.59408,-0.59268,0.01212,0.00000,6157.49072,0.00058,6.51960,338.53271,0.11967,42.50523,5971.49512,115.20097
38000,0.08809,0.49149,0.88240,0.88595,0.00399,0.00001,315.53903,0.00058,5.75513,247.66090,0.11967,33.12153,1378.45081,115.20097
38000,0.97998,0.95395,-0.09654,-0.01147,0.00120,0.00724,0.16625,0.00058,5.72071,90.00703,0.11967,32.72649,5986.45459,115.20097
38000,0.67668,0.26827,-0.30131,-0.29037,0.00970,0.00012,81.03874,0.00058,5.72050,260.38547,0.11967,32.72408,5902.99951,115.20097
38000,0.96296,0.24825,0.69082,0.66705,0.06088,0.00057,107.72622,0.00058,6.18973,142.18362,0.11967,38.31274,4093.06567,115.20097
38000,0.57257,0.29229,-0.64990,-0.66516,0.00226,0.00023,9.71887,0.00058,5.95739,376.44153,0.11967,35.49051,3359.09961,115.20097
38000,0.09910,0.83383,0.75077,0.73575,0.05569,0.00023,246.85434,0.00058,5.52210,208.58382,0.11967,30.49354,3162.56934,115.20097
38000,0.12713,0.64364,0.14211,0.15555,0.01901,0.00018,105.36627,0.00058,5.50563,231.60461,0.11967,30.31201,2041.49658,115.20097
38000,0.06206,0.47047,0.91896,0.92520,0.01784,0.00004,457.15430,0.00058,5.52575,250.72903,0.11967,30.53395,1713.43616,115.20097
38000,0.38038,0.14014,-0.79786,-0.78406,0.21320,0.00019,1118.87585,0.00058,5.46793,270.57471,0.11967,29.89828,2427.72168,115.20097
38000,0.38438,0.30030,-0.31795,-0.33050,0.18906,0.00016,1200.83032,0.00058,5.91211,196.05327,0.11967,34.95308,5064.50244,115.20097
38000,0.25025,0.16917,0.42413,0.39463,0.02568,0.00087,29.49615,0.00058,5.73216,235.47116,0.11967,32.85766,1336.05103,115.20097
38000,0.26026,0.44244,-0.38336,-0.38603,0.07478,0.00001,10447.25098,0.00058,5.77440,242.03528,0.11967,33.34369,2462.14771,115.20097
38000,0.93293,0.44244,0.93554,0.96952,0.00034,0.00115,0.29402,0.00058,6.06669,289.16864,0.11967,36.80469,5719.53027,115.20097
38000,0.98098,0.71672,0.95182,0.97331,0.12024,0.00046,260.36105,0.00058,8.53442,409.12704,0.11967,72.83634,12350.51953,115.20097
38000,0.23824,0.98298,-0.09756,-0.10707,0.16502,0.00009,1823.44263,0.00058,6.81802,324.70599,0.11967,46.48544,5523.68555,115.20097
38000,0.67768,0.90691,-0.01406,-0.01047,0.02229,0.00001,1731.15112,0.00058,6.49935,202.53300,0.11967,42.24157,2637.52759,115.20097
40000,0.15115,0.79379,0.55817,0.54228,0.00925,0.00025,36.62286,0.00056,5.92090,161.11786,0.08150,35.05700,4564.97559,116.06792
40000,0.31331,0.09610,-0.12474,-0.12332,0.00327,0.00000,1632.67383,0.00056,6.55360,223.23416,0.08150,42.94967,4694.85889,116.06792
40000,0.05405,0.08108,0.32728,0.30354,0.00493,0.00056,8.75403,0.00056,6.25285,223.88338,0.08150,39.09819,4221.35352,116.06792
40000,0.35235,0.63664,-0.96194,-0.96763,0.02515,0.00003,776.77155,0.00056,6.18384,308.50021,0.08150,38.23984,2228.95850,116.06792
40000,0.03403,0.91091,-0.02519,-0.02931,0.02748,0.00002,1615.33618,0.00056,5.80893,190.06735,0.08150,33.74366,4477.82227,116.06792
40000,0.94795,0.34535,0.71652,0.68030,0.00118,0.00131,0.90026,0.00056,7.15761,303.32672,0.08150,51.23138,6801.20361,116.06792
40000,0.63063,0.60260,-1.12207,-1.09880,0.06380,0.00054,117.79297,0.00056,6.44522,326.51810,0.08150,41.54082,6151.78223,116.06792
40000,0.44144,0.75275,-0.65576,-0.66849,0.00089,0.00016,5.48473,0.00056,5.76655,248.38885,0.08150,33.25306,4858.72266,116.06792
40000,0.21121,0.14214,0.37836,0.37950,0.03066,0.00000,23697.33008,0.00056,5.68870,218.02544,0.08150,32.36128,2415.12280,116.06792
40000,0.37037,0.47948,-0.55817,-0.54590,0.00513,0.00015,34.10437,0.00056,6.58675,123.80946,0.08150,43.38528,7250.50439,116.06792
40000,0.17518,0.61161,0.27518,0.27185,0.00230,0.00001,206.86330,0.00056,5.60070,96.36542,0.08150,31.36785,4995.18799,116.06792
40000,0.32232,0.58058,-0.52858,-0.53881,0.00387,0.00010,36.97424,0.00056,7.09442,244.41072,0.08150,50.33086,7462.11328,116.06792
40000,0.22823,0.89089,-0.37268,-0.36568,0.04532,0.00005,925.47675,0.00056,5.91845,256.11676,0.08150,35.02803,2963.50732,116.06792
40000,0.41742,0.93493,0.00012,0.02583,0.00036,0.00066,0.55135,0.00056,6.39804,212.99294,0.08150,40.93492,2863.10645,116.06792
40000,0.64665,0.08709,-0.54356,-0.54116,0.02068,0.00001,3600.05981,0.00056,6.74996,288.95557,0.08150,45.56200,7939.47217,116.06792
40000,0.86887,0.07107,-0.23447,-0.16017,0.09680,0.00552,17.53327,0.00056,6.29416,146.11694,0.08150,39.61651,4755.36182,116.06792
40000,0.99700,0.27027,0.62491,0.62660,0.00309,0.00000,1077.74536,0.00056,6.18447,55.46381,0.08150,38.24772,2423.62939,116.06792
40000,0.20821,0.28829,0.08918,0.10910,0.00738,0.00040,18.61016,0.00056,6.05728,256.77054,0.08150,36.69062,2148.51782,116.06792
40000,0.65566,0.20921,-0.51728,-0.48626,0.02372,0.00096,24.64443,0.00056,6.89474,236.21820,0.08150,47.53738,14411.41699,116.06792
40000,0.95896,0.33834,0.61488,0.60217,0.00066,0.00016,4.07720,0.00056,6.44516,324.77026,0.08150,41.54005,4649.92676,116.06792
40000,0.10410,0.78278,0.67371,0.67149,0.00429,0.00000,865.60657,0.00056,5.58379,186.32330,0.08150,31.17869,3571.25439,116.06792
40000,0.31431,0.24725,-0.27640,-0.29639,0.01289,0.00040,32.25507,0.00056,5.55914,244.95187,0.08150,30.90405,2201.43433,116.06792
40000,0.58058,0.56957,-1.02208,-1.02034,0.00741,0.00000,2448.65210,0.00056,6.05505,228.93016,0.08150,36.66359,2302.33984,116.06792
40000,0.78378,0.72773,0.25028,0.27152,0.01915,0.00045,42.46059,0.00056,6.18534,224.12511,0.08150,38.25841,2707.04150,116.06792
40000,0.40941,0.10110,-0.57294,-0.56977,0.04158,0.00001,4133.80811,0.00056,6.17778,237.48749,0.08150,38.16494,3755.29492,116.06792
40000,0.98198,0.13013,0.84365,0.82014,0.58198,0.00055,1052.92480,0.00056,6.71633,365.89554,0.08150,45.10907,6956.51172,116.06792
40000,0.48248,0.10711,0.11276,0.08333,0.06102,0.00087,70.43797,0.00056,5.49624,238.26176,0.08150,30.20871,2542.80859,116.06792
40000,0.15115,0.40541,0.92370,0.92572,0.01911,0.00000,4705.65723,0.00056,6.23856,266.66281,0.08150,38.91969,2843.59790,116.06792
40000,0.02102,0.68468,1.14502,1.14233,0.00115,0.00001,158.41183,0.00056,6.35228,223.17931,0.08150,40.35151,3655.12207,116.06792
40000,0.69269,0.32232,-0.35019,-0.33783,0.00018,0.00015,1.16592,0.00056,6.01662,121.50522,0.08150,36.19971,3861.37622,116.06792
40000,0.10310,0.06206,-0.14520,-0.12319,0.00513,0.00048,10.59216,0.00056,5.61423,178.81836,0.08150,31.51956,3084.55957,116.06792
40000,0.44044,0.61461,-0.83450,-0.83392,0.00324,0.00000,9593.35156,0.00056,7.04143,137.67308,0.08150,49.58178,14468.89941,116.06792
