epoch,total_loss
29227,0.020381
29228,0.018016
29229,0.015444
29230,0.012385
29231,0.024016
29232,0.016149
29233,0.033712
29234,0.021326
29235,0.014405
29236,0.024050
29237,0.020292
29238,0.015794
29239,0.013029
29240,0.023308
29241,0.031712
29242,0.020833
29243,0.017640
29244,0.016025
29245,0.022015
29246,0.016013
29247,0.020163
29248,0.019248
29249,0.014820
29250,0.015118
29251,0.018428
29252,0.019660
29253,0.018591
29254,0.018412
29255,0.014555
29256,0.026827
29257,0.029324
29258,0.027881
29259,0.018035
29260,0.014820
29261,0.015520
29262,0.014601
29263,0.018663
29264,0.015561
29265,0.019323
29266,0.018105
29267,0.019634
29268,0.018838
29269,0.033333
29270,0.013340
29271,0.015290
29272,0.019749
29273,0.013791
29274,0.014494
29275,0.011915
29276,0.013428
29277,0.016639
29278,0.023174
29279,0.017787
29280,0.014836
29281,0.014736
29282,0.015483
29283,0.012575
29284,0.016075
29285,0.014067
29286,0.014240
29287,0.015851
29288,0.009876
29289,0.017828
29290,0.023267
29291,0.011781
29292,0.015081
29293,0.017674
29294,0.012865
29295,0.015966
29296,0.013896
29297,0.011453
29298,0.015400
29299,0.018347
29300,0.012269
29301,0.017708
29302,0.015709
29303,0.017941
29304,0.011653
29305,0.021426
29306,0.026287
29307,0.021626
29308,0.021628
29309,0.014514
29310,0.015721
29311,0.016135
29312,0.014285
29313,0.032357
29314,0.055824
29315,0.026773
29316,0.023115
29317,0.017083
29318,0.012700
29319,0.012589
29320,0.012750
29321,0.011175
29322,0.014736
29323,0.020676
29324,0.025035
29325,0.018476
29326,0.017189
29327,0.024325
29328,0.047642
29329,0.024766
29330,0.024918
29331,0.021529
29332,0.019440
29333,0.020401
29334,0.035426
29335,0.044706
29336,0.034536
29337,0.023797
29338,0.020821
29339,0.016880
29340,0.018289
29341,0.016701
29342,0.036300
29343,0.019914
29344,0.021838
29345,0.012280
29346,0.018871
29347,0.036022
29348,0.035354
29349,0.026748
29350,0.020422
29351,0.025768
29352,0.019245
29353,0.021199
29354,0.015963
29355,0.017349
29356,0.023113
29357,0.032670
29358,0.023824
29359,0.028393
29360,0.020485
29361,0.012332
29362,0.027101
29363,0.052192
29364,0.035633
29365,0.028875
29366,0.028583
29367,0.033902
29368,0.020593
29369,0.016537
29370,0.019224
29371,0.016224
29372,0.017186
29373,0.015005
29374,0.021195
29375,0.015526
29376,0.015021
29377,0.016622
29378,0.017712
29379,0.017558
29380,0.037367
29381,0.018769
29382,0.027558
29383,0.014704
29384,0.024399
29385,0.031703
29386,0.026749
29387,0.019021
29388,0.018123
29389,0.052559
29390,0.062632
29391,0.015515
29392,0.023271
29393,0.031543
29394,0.016139
29395,0.013790
29396,0.013572
29397,0.012016
29398,0.011659
29399,0.017551
29400,0.021159
29401,0.013174
29402,0.022448
29403,0.023387
29404,0.023801
29405,0.014502
29406,0.034811
29407,0.031631
29408,0.029506
29409,0.044034
29410,0.029469
29411,0.030085
29412,0.029533
29413,0.039822
29414,0.042250
29415,0.033309
29416,0.023546
29417,0.015285
29418,0.026967
29419,0.024275
29420,0.018637
29421,0.011942
29422,0.011954
29423,0.016017
29424,0.008816
29425,0.009989
29426,0.014163
29427,0.023078
29428,0.016779
29429,0.018379
29430,0.011740
29431,0.013647
29432,0.012639
29433,0.022773
29434,0.015371
29435,0.014769
29436,0.010623
29437,0.030684
29438,0.008685
29439,0.014419
29440,0.012844
29441,0.011469
29442,0.016478
29443,0.014937
29444,0.016225
29445,0.015640
29446,0.020075
29447,0.019298
29448,0.012578
29449,0.021334
29450,0.021230
29451,0.016746
29452,0.015725
29453,0.025433
29454,0.027156
29455,0.028300
29456,0.018125
29457,0.018884
29458,0.024248
29459,0.024480
29460,0.035783
29461,0.025408
29462,0.018826
29463,0.019628
29464,0.025473
29465,0.013073
29466,0.028463
29467,0.030640
29468,0.024433
29469,0.014874
29470,0.023812
29471,0.036006
29472,0.040181
29473,0.022248
29474,0.020170
29475,0.009523
29476,0.014262
29477,0.013550
29478,0.012958
29479,0.015164
29480,0.019724
29481,0.014175
29482,0.013521
29483,0.020011
29484,0.017096
29485,0.016428
29486,0.020503
29487,0.016869
29488,0.015648
29489,0.017887
29490,0.020391
29491,0.009410
29492,0.010823
29493,0.011502
29494,0.010527
29495,0.010858
29496,0.009698
29497,0.012124
29498,0.012804
29499,0.013706
29500,0.019864
29501,0.026549
29502,0.013493
29503,0.012064
29504,0.021011
29505,0.017706
29506,0.015420
29507,0.013154
29508,0.022239
29509,0.017075
29510,0.014232
29511,0.022663
29512,0.024105
29513,0.024838
29514,0.039300
29515,0.027024
29516,0.015717
29517,0.020313
29518,0.021153
29519,0.023047
29520,0.033085
29521,0.024572
29522,0.015821
29523,0.021487
29524,0.021124
29525,0.026119
29526,0.021666
29527,0.017031
29528,0.016060
29529,0.030082
29530,0.027864
29531,0.012951
29532,0.018245
29533,0.010982
29534,0.021853
29535,0.034389
29536,0.018895
29537,0.015564
29538,0.031614
29539,0.017530
29540,0.023688
29541,0.043576
29542,0.042746
29543,0.046743
29544,0.028081
29545,0.026877
29546,0.035629
29547,0.042008
29548,0.030441
29549,0.019794
29550,0.019071
29551,0.015566
29552,0.027026
29553,0.018625
29554,0.021490
29555,0.012061
29556,0.013756
29557,0.021098
29558,0.018420
29559,0.018007
29560,0.009515
29561,0.013900
29562,0.020681
29563,0.016574
29564,0.016570
29565,0.014778
29566,0.022764
29567,0.031905
29568,0.025061
29569,0.015435
29570,0.018652
29571,0.017425
29572,0.015220
29573,0.012814
29574,0.014955
29575,0.014856
29576,0.014433
29577,0.014939
29578,0.012281
29579,0.045703
29580,0.017296
29581,0.014153
29582,0.012746
29583,0.011225
29584,0.011885
29585,0.013962
29586,0.013368
29587,0.013314
29588,0.031125
29589,0.036640
29590,0.019637
29591,0.019145
29592,0.035464
29593,0.029353
29594,0.026944
29595,0.023665
29596,0.017961
29597,0.020114
29598,0.024995
29599,0.018584
29600,0.013769
29601,0.015160
29602,0.017723
29603,0.020407
29604,0.029019
29605,0.032889
29606,0.017124
29607,0.018816
29608,0.021484
29609,0.017610
29610,0.013125
29611,0.020915
29612,0.021316
29613,0.013315
29614,0.018015
29615,0.017148
29616,0.015481
29617,0.011827
29618,0.018017
29619,0.019864
29620,0.018891
29621,0.015117
29622,0.025243
29623,0.020788
29624,0.011267
29625,0.025348
29626,0.054366
29627,0.022808
29628,0.016223
29629,0.023733
29630,0.017717
29631,0.017519
29632,0.019185
29633,0.026291
29634,0.022384
29635,0.028045
29636,0.017812
29637,0.022594
29638,0.047304
29639,0.034885
29640,0.019890
29641,0.013227
29642,0.014975
29643,0.028393
29644,0.029574
29645,0.023818
29646,0.015511
29647,0.016231
29648,0.017454
29649,0.016566
29650,0.009256
29651,0.019162
29652,0.029470
29653,0.025295
29654,0.018296
29655,0.016061
29656,0.011031
29657,0.020524
29658,0.015626
29659,0.012777
29660,0.016695
29661,0.042470
29662,0.029023
29663,0.023530
29664,0.021894
29665,0.027009
29666,0.022228
29667,0.017319
29668,0.017552
29669,0.014611
29670,0.016343
29671,0.018307
29672,0.013464
29673,0.019788
29674,0.019136
29675,0.016357
29676,0.021019
29677,0.016228
29678,0.021934
29679,0.017704
29680,0.013057
29681,0.008496
29682,0.011888
29683,0.013608
29684,0.010384
29685,0.013994
29686,0.015690
29687,0.017275
29688,0.019801
29689,0.019997
29690,0.009785
29691,0.016578
29692,0.024945
29693,0.021516
29694,0.010987
29695,0.012425
29696,0.008835
29697,0.008068
29698,0.006978
29699,0.015937
29700,0.021873
29701,0.031573
29702,0.029340
29703,0.017565
29704,0.015958
29705,0.015305
29706,0.023145
29707,0.022848
29708,0.028170
29709,0.020494
29710,0.021125
29711,0.031583
29712,0.035223
29713,0.023147
29714,0.020559
29715,0.016062
29716,0.017337
29717,0.024994
29718,0.047316
29719,0.037565
29720,0.025701
29721,0.026676
29722,0.014750
29723,0.020435
29724,0.028685
29725,0.026501
29726,0.019815
29727,0.044952
29728,0.069214
29729,0.058564
29730,0.028678
29731,0.022229
29732,0.015528
29733,0.018917
29734,0.011737
29735,0.012571
29736,0.028097
29737,0.025668
29738,0.017556
29739,0.014805
29740,0.012907
29741,0.013854
29742,0.012822
29743,0.012023
29744,0.013191
29745,0.014159
29746,0.011257
29747,0.014618
29748,0.016174
29749,0.017220
29750,0.016955
29751,0.017887
29752,0.010797
29753,0.010610
29754,0.023446
29755,0.018717
29756,0.015191
29757,0.018264
29758,0.025477
29759,0.018911
29760,0.021063
29761,0.014295
29762,0.011864
29763,0.018260
29764,0.024992
29765,0.021839
29766,0.029725
29767,0.018079
29768,0.013865
29769,0.016263
29770,0.011918
29771,0.016821
29772,0.010877
29773,0.014810
29774,0.015410
29775,0.018013
29776,0.027881
29777,0.015379
29778,0.024466
29779,0.018872
29780,0.024725
29781,0.032694
29782,0.017809
29783,0.018395
29784,0.021954
29785,0.021318
29786,0.020951
29787,0.022765
29788,0.011083
29789,0.018869
29790,0.024350
29791,0.037350
29792,0.026221
29793,0.018386
29794,0.017360
29795,0.032552
29796,0.027704
29797,0.024898
29798,0.017494
29799,0.016061
29800,0.019255
29801,0.015060
29802,0.013091
29803,0.015549
29804,0.025526
29805,0.017380
29806,0.029411
29807,0.031023
29808,0.023411
29809,0.021353
29810,0.029686
29811,0.027854
29812,0.035984
29813,0.016133
29814,0.017136
29815,0.018549
29816,0.024555
29817,0.026113
29818,0.035117
29819,0.038531
29820,0.025725
29821,0.016437
29822,0.013768
29823,0.015977
29824,0.025386
29825,0.023836
29826,0.021362
29827,0.026369
29828,0.027276
29829,0.014967
29830,0.016550
29831,0.012305
29832,0.020639
29833,0.022917
29834,0.021095
29835,0.020804
29836,0.012085
29837,0.027379
29838,0.013019
29839,0.016972
29840,0.017895
29841,0.017152
29842,0.014818
29843,0.010638
29844,0.012785
29845,0.016031
29846,0.015997
29847,0.012513
29848,0.016991
29849,0.014022
29850,0.018209
29851,0.020304
29852,0.020526
29853,0.017264
29854,0.010384
29855,0.018832
29856,0.013837
29857,0.017252
29858,0.021631
29859,0.016738
29860,0.024938
29861,0.019459
29862,0.012216
29863,0.015980
29864,0.033914
29865,0.026393
29866,0.013654
29867,0.017414
29868,0.024324
29869,0.026756
29870,0.028786
29871,0.024658
29872,0.024559
29873,0.015528
29874,0.027088
29875,0.029286
29876,0.044642
29877,0.024058
29878,0.014859
29879,0.015255
29880,0.020260
29881,0.023863
29882,0.013716
29883,0.020143
29884,0.021617
29885,0.017322
29886,0.015982
29887,0.016478
29888,0.011136
29889,0.010850
29890,0.018287
29891,0.023703
29892,0.026331
29893,0.018118
29894,0.017576
29895,0.025375
29896,0.021651
29897,0.018120
29898,0.011059
29899,0.013764
29900,0.016966
29901,0.020478
29902,0.019343
29903,0.012392
29904,0.011677
29905,0.023176
29906,0.028017
29907,0.029247
29908,0.020212
29909,0.036498
29910,0.030729
29911,0.042616
29912,0.039172
29913,0.022315
29914,0.032910
29915,0.011649
29916,0.017253
29917,0.016674
29918,0.014911
29919,0.015213
29920,0.027986
29921,0.017480
29922,0.026186
29923,0.034007
29924,0.024245
29925,0.022291
29926,0.019125
29927,0.013464
29928,0.014272
29929,0.014253
29930,0.018526
29931,0.019297
29932,0.018460
29933,0.013829
29934,0.022212
29935,0.021507
29936,0.015370
29937,0.012822
29938,0.018234
29939,0.028346
29940,0.026690
29941,0.020982
29942,0.016732
29943,0.024871
29944,0.023432
29945,0.020507
29946,0.023921
29947,0.025638
29948,0.029611
29949,0.026546
29950,0.023176
29951,0.021452
29952,0.018402
29953,0.035143
29954,0.036844
29955,0.018159
29956,0.022113
29957,0.030440
29958,0.040643
29959,0.026816
29960,0.025295
29961,0.039475
29962,0.037247
29963,0.029710
29964,0.026898
29965,0.032324
29966,0.019329
29967,0.018635
29968,0.022881
29969,0.022617
29970,0.017791
29971,0.010716
29972,0.020419
29973,0.034993
29974,0.029892
29975,0.017979
29976,0.016688
29977,0.025087
29978,0.023492
29979,0.023369
29980,0.016056
29981,0.022933
29982,0.026044
29983,0.019395
29984,0.020973
29985,0.031047
29986,0.020929
29987,0.020046
29988,0.015915
29989,0.024703
29990,0.028774
29991,0.022737
29992,0.020188
29993,0.018585
29994,0.023117
29995,0.016955
29996,0.015179
29997,0.018676
29998,0.021996
29999,0.019732
30000,0.015098
30001,0.017913
30002,0.016896
30003,0.013342
30004,0.008859
30005,0.014693
30006,0.012825
30007,0.013492
30008,0.015238
30009,0.019059
30010,0.020144
30011,0.014850
30012,0.014933
30013,0.011521
30014,0.010996
30015,0.011697
30016,0.009305
30017,0.011704
30018,0.013652
30019,0.011025
30020,0.013329
30021,0.012207
30022,0.019810
30023,0.022999
30024,0.011745
30025,0.022030
30026,0.025361
30027,0.020429
30028,0.033819
30029,0.031744
30030,0.028663
30031,0.015976
30032,0.013484
30033,0.020662
30034,0.025059
30035,0.015993
30036,0.011338
30037,0.010773
30038,0.015598
30039,0.016603
30040,0.013418
30041,0.019621
30042,0.018362
30043,0.018897
30044,0.015559
30045,0.029283
30046,0.025297
30047,0.019535
30048,0.034780
30049,0.025868
30050,0.019647
30051,0.030946
30052,0.030202
30053,0.037434
30054,0.027672
30055,0.025251
30056,0.023722
30057,0.025733
30058,0.018856
30059,0.016843
30060,0.015992
30061,0.016323
30062,0.026545
30063,0.018897
30064,0.013565
30065,0.021988
30066,0.024235
30067,0.022709
30068,0.020346
30069,0.018182
30070,0.017008
30071,0.021294
30072,0.018638
30073,0.015978
30074,0.017289
30075,0.016975
30076,0.013954
30077,0.010002
30078,0.010646
30079,0.014824
30080,0.015101
30081,0.016422
30082,0.028131
30083,0.028721
30084,0.016586
30085,0.017618
30086,0.014042
30087,0.012688
30088,0.014969
30089,0.016277
30090,0.016861
30091,0.022231
30092,0.017659
30093,0.023340
30094,0.014020
30095,0.011932
30096,0.015513
30097,0.013834
30098,0.012357
30099,0.011757
30100,0.015947
30101,0.031120
30102,0.018186
30103,0.016754
30104,0.016188
30105,0.019302
30106,0.017143
30107,0.013584
30108,0.010334
30109,0.011444
30110,0.020360
30111,0.017239
30112,0.011833
30113,0.014267
30114,0.019569
30115,0.020120
30116,0.017910
30117,0.012892
30118,0.014819
30119,0.021977
30120,0.019104
30121,0.014679
30122,0.019397
30123,0.014843
30124,0.024887
30125,0.025924
30126,0.020476
30127,0.023452
30128,0.028031
30129,0.015032
30130,0.014741
30131,0.016818
30132,0.017776
30133,0.015397
30134,0.017018
30135,0.017581
30136,0.026859
30137,0.038815
30138,0.039195
30139,0.016439
30140,0.019599
30141,0.021239
30142,0.026758
30143,0.018615
30144,0.038810
30145,0.051089
30146,0.040245
30147,0.023721
30148,0.027882
30149,0.040582
30150,0.038014
30151,0.031604
30152,0.024014
30153,0.028027
30154,0.017576
30155,0.015352
30156,0.027222
30157,0.030910
30158,0.042220
30159,0.020989
30160,0.015747
30161,0.015282
30162,0.037407
30163,0.019615
30164,0.029211
30165,0.027819
30166,0.022018
30167,0.015640
30168,0.029205
30169,0.032800
30170,0.046996
30171,0.052444
30172,0.046455
30173,0.051740
30174,0.037140
30175,0.021822
30176,0.021645
30177,0.026028
30178,0.023993
30179,0.023096
30180,0.024946
30181,0.053346
30182,0.035637
30183,0.025220
30184,0.022796
30185,0.035922
30186,0.020542
30187,0.014795
30188,0.023429
30189,0.048289
30190,0.038724
30191,0.024592
30192,0.022685
30193,0.022273
30194,0.026972
30195,0.014300
30196,0.018322
30197,0.024019
30198,0.016860
30199,0.015849
30200,0.011283
30201,0.014403
30202,0.015275
30203,0.013056
30204,0.015208
30205,0.017400
30206,0.015227
30207,0.014372
30208,0.029606
30209,0.024925
30210,0.027687
30211,0.024525
30212,0.023261
30213,0.013053
30214,0.013188
30215,0.014763
30216,0.012442
30217,0.014740
30218,0.015178
30219,0.009976
30220,0.011680
30221,0.013972
30222,0.010520
30223,0.015305
30224,0.010983
30225,0.012350
30226,0.010029
30227,0.012903
30228,0.021913
30229,0.018476
30230,0.011977
30231,0.022392
30232,0.015588
30233,0.015173
30234,0.013966
30235,0.021726
30236,0.019885
30237,0.020190
30238,0.019033
30239,0.015842
30240,0.013759
30241,0.014219
30242,0.025409
30243,0.017500
30244,0.018591
30245,0.015913
30246,0.018488
30247,0.016367
30248,0.014718
30249,0.016060
30250,0.020228
30251,0.015575
30252,0.014882
30253,0.020080
30254,0.019671
30255,0.012134
30256,0.016608
30257,0.024805
30258,0.019582
30259,0.022200
30260,0.020095
30261,0.029026
30262,0.014947
30263,0.019828
30264,0.021371
30265,0.018421
30266,0.016216
30267,0.019195
30268,0.029215
30269,0.020168
30270,0.013827
30271,0.018283
30272,0.015787
30273,0.018031
30274,0.018610
30275,0.013020
30276,0.012955
30277,0.017627
30278,0.014657
30279,0.019217
30280,0.016214
30281,0.013734
30282,0.018963
30283,0.020613
30284,0.024072
30285,0.014768
30286,0.012054
30287,0.021997
30288,0.027087
30289,0.017608
30290,0.013757
30291,0.014789
30292,0.024958
30293,0.018449
30294,0.012079
30295,0.021908
30296,0.009190
30297,0.011416
30298,0.015630
30299,0.013456
30300,0.016324
30301,0.016941
30302,0.018752
30303,0.020956
30304,0.015592
30305,0.024577
30306,0.022849
30307,0.020717
30308,0.036000
30309,0.031137
30310,0.022957
30311,0.021762
30312,0.023945
30313,0.017283
30314,0.009260
30315,0.021807
30316,0.019151
30317,0.013577
30318,0.018001
30319,0.014174
30320,0.011691
30321,0.017721
30322,0.014668
30323,0.025525
30324,0.019483
30325,0.022544
30326,0.022298
30327,0.018773
30328,0.012274
30329,0.018409
30330,0.016526
30331,0.018441
30332,0.021650
30333,0.021553
30334,0.023407
30335,0.026374
30336,0.032371
30337,0.025990
30338,0.039081
30339,0.043098
30340,0.027004
30341,0.043906
30342,0.026960
30343,0.038945
30344,0.039573
30345,0.032992
30346,0.038987
30347,0.017417
30348,0.019802
30349,0.018046
30350,0.016336
30351,0.028478
30352,0.062790
30353,0.032099
30354,0.018906
30355,0.026126
30356,0.029100
30357,0.039478
30358,0.019543
30359,0.024783
30360,0.029959
30361,0.021024
30362,0.012673
30363,0.015925
30364,0.017953
30365,0.013865
30366,0.009096
30367,0.010200
30368,0.015697
30369,0.017646
30370,0.015608
30371,0.015141
30372,0.014158
30373,0.014512
30374,0.020953
30375,0.023717
30376,0.017764
30377,0.009715
30378,0.014958
30379,0.035415
30380,0.036134
30381,0.019633
30382,0.022310
30383,0.041388
30384,0.025482
30385,0.019555
30386,0.025061
30387,0.038596
30388,0.028835
30389,0.018715
30390,0.033047
30391,0.031415
30392,0.041627
30393,0.019235
30394,0.012920
30395,0.016727
30396,0.020928
30397,0.024496
30398,0.014521
30399,0.014599
30400,0.030025
30401,0.023163
30402,0.015254
30403,0.023427
30404,0.023981
30405,0.024906
30406,0.024616
30407,0.022187
30408,0.021409
30409,0.015895
30410,0.015904
30411,0.026770
30412,0.024472
30413,0.040408
30414,0.023170
30415,0.018110
30416,0.011679
30417,0.017656
30418,0.030590
30419,0.023894
30420,0.020958
30421,0.036406
30422,0.046537
30423,0.038092
30424,0.019120
30425,0.024701
30426,0.034466
30427,0.023041
30428,0.016114
30429,0.019887
30430,0.034661
30431,0.031576
30432,0.017025
30433,0.018614
30434,0.020512
30435,0.023260
30436,0.015639
30437,0.022264
30438,0.029060
30439,0.017960
30440,0.018429
30441,0.016577
30442,0.025049
30443,0.030776
30444,0.020790
30445,0.013165
30446,0.017305
30447,0.015139
30448,0.018398
30449,0.018377
30450,0.024111
30451,0.015857
30452,0.008926
30453,0.013452
30454,0.014234
30455,0.015801
30456,0.016414
30457,0.020832
30458,0.018899
30459,0.014249
30460,0.060914
30461,0.015746
30462,0.012943
30463,0.011780
30464,0.016284
30465,0.013508
30466,0.012830
30467,0.011493
30468,0.009872
30469,0.011412
30470,0.015950
30471,0.019789
30472,0.018391
30473,0.009037
30474,0.031176
30475,0.019231
30476,0.014292
30477,0.035190
30478,0.032708
30479,0.024800
30480,0.018096
30481,0.018398
30482,0.035608
30483,0.020981
30484,0.019454
30485,0.041925
30486,0.017426
30487,0.022483
30488,0.019036
30489,0.015095
30490,0.018899
30491,0.016095
30492,0.012448
30493,0.012973
30494,0.027823
30495,0.010032
30496,0.011241
30497,0.012597
30498,0.011383
30499,0.013583
30500,0.014125
30501,0.011933
30502,0.015858
30503,0.017912
30504,0.024230
30505,0.015887
30506,0.027935
30507,0.024298
30508,0.022070
30509,0.024407
30510,0.012955
30511,0.017564
30512,0.017679
30513,0.010566
30514,0.010956
30515,0.009495
30516,0.019472
30517,0.014890
30518,0.017162
30519,0.018256
30520,0.013540
30521,0.014976
30522,0.018084
30523,0.016430
30524,0.010921
30525,0.010266
30526,0.010248
30527,0.011415
30528,0.021402
30529,0.016006
30530,0.012104
30531,0.012007
30532,0.017106
30533,0.012147
30534,0.012309
30535,0.024097
30536,0.025971
30537,0.023506
30538,0.011752
30539,0.016205
30540,0.024352
30541,0.016603
30542,0.012450
30543,0.015846
30544,0.029136
30545,0.017921
30546,0.032317
30547,0.014578
30548,0.027032
30549,0.033843
30550,0.031762
30551,0.019527
30552,0.018313
30553,0.014146
30554,0.012965
30555,0.020212
30556,0.021727
30557,0.015424
30558,0.016505
30559,0.016019
30560,0.030463
30561,0.026977
30562,0.026959
30563,0.020676
30564,0.016039
30565,0.023886
30566,0.026472
30567,0.019487
30568,0.015404
30569,0.017138
30570,0.014890
30571,0.021008
30572,0.016151
30573,0.020184
30574,0.018006
30575,0.012684
30576,0.010386
30577,0.011363
30578,0.009730
30579,0.021563
30580,0.017997
30581,0.023480
30582,0.017265
30583,0.013689
30584,0.018292
30585,0.011671
30586,0.017647
30587,0.016945
30588,0.015498
30589,0.009938
30590,0.022729
30591,0.023419
30592,0.018209
30593,0.013291
30594,0.013205
30595,0.021845
30596,0.013121
30597,0.014486
30598,0.015523
30599,0.016390
30600,0.012892
30601,0.014402
30602,0.013398
30603,0.011690
30604,0.025440
30605,0.036794
30606,0.029947
30607,0.025829
30608,0.017764
30609,0.027740
30610,0.028013
30611,0.042588
30612,0.022661
30613,0.031329
30614,0.023923
30615,0.026092
30616,0.021165
30617,0.012945
30618,0.010614
30619,0.027026
30620,0.017579
30621,0.020864
30622,0.030289
30623,0.016570
30624,0.010740
30625,0.022791
30626,0.017152
30627,0.027838
30628,0.021289
30629,0.026739
30630,0.031349
30631,0.043408
30632,0.033621
30633,0.023827
30634,0.022323
30635,0.011921
30636,0.015092
30637,0.015290
30638,0.021661
30639,0.017818
30640,0.013200
30641,0.014367
30642,0.009710
30643,0.011077
30644,0.021343
30645,0.022858
30646,0.023610
30647,0.014416
30648,0.022508
30649,0.030650
30650,0.019109
30651,0.010400
30652,0.016563
30653,0.022996
30654,0.019876
30655,0.028112
30656,0.018299
30657,0.020846
30658,0.022228
30659,0.017497
30660,0.017868
30661,0.016247
30662,0.016172
30663,0.021034
30664,0.020575
30665,0.016578
30666,0.019903
30667,0.023891
30668,0.014008
30669,0.020309
30670,0.043974
30671,0.020817
30672,0.018415
30673,0.011889
30674,0.018951
30675,0.041944
30676,0.029697
30677,0.022010
30678,0.026874
30679,0.017668
30680,0.027444
30681,0.021098
30682,0.018583
30683,0.015190
30684,0.016398
30685,0.020948
30686,0.017584
30687,0.014617
30688,0.016593
30689,0.019265
30690,0.015649
30691,0.017682
30692,0.013578
30693,0.008061
30694,0.010448
30695,0.010105
30696,0.010116
30697,0.009927
30698,0.014629
30699,0.011428
30700,0.015271
30701,0.014214
30702,0.016093
30703,0.011423
30704,0.012050
30705,0.012208
30706,0.012074
30707,0.018024
30708,0.020480
30709,0.013446
30710,0.014232
30711,0.026429
30712,0.019493
30713,0.015497
30714,0.030477
30715,0.045656
30716,0.031653
30717,0.022449
30718,0.010992
30719,0.029329
30720,0.041556
30721,0.051177
30722,0.041322
30723,0.039495
30724,0.034515
30725,0.017411
30726,0.020504
30727,0.020590
30728,0.016305
30729,0.026752
30730,0.021420
30731,0.023007
30732,0.024345
30733,0.017465
30734,0.031524
30735,0.023919
30736,0.021608
30737,0.022323
30738,0.032656
30739,0.023708
30740,0.020022
30741,0.027645
30742,0.035949
30743,0.033348
30744,0.022103
30745,0.027092
30746,0.031134
30747,0.030274
30748,0.015327
30749,0.021278
30750,0.030534
30751,0.023697
30752,0.017698
30753,0.018622
30754,0.032773
30755,0.028375
30756,0.009204
30757,0.014734
30758,0.070288
30759,0.101137
30760,0.024496
30761,0.019704
30762,0.025434
30763,0.028941
30764,0.015333
30765,0.011720
30766,0.010912
30767,0.014921
30768,0.012964
30769,0.012396
30770,0.009732
30771,0.013670
30772,0.018279
30773,0.017283
30774,0.010517
30775,0.007958
30776,0.009689
30777,0.014154
30778,0.009412
30779,0.015824
30780,0.019188
30781,0.018523
30782,0.013853
30783,0.015438
30784,0.014645
30785,0.013099
30786,0.012510
30787,0.019237
30788,0.015165
30789,0.015237
30790,0.023284
30791,0.021991
30792,0.015606
30793,0.023726
30794,0.016863
30795,0.013171
30796,0.014931
30797,0.013977
30798,0.010160
30799,0.013110
30800,0.010619
30801,0.035263
30802,0.032083
30803,0.026740
30804,0.023168
30805,0.034565
30806,0.017539
30807,0.020130
30808,0.017184
30809,0.017658
30810,0.016547
30811,0.019702
30812,0.020748
30813,0.019081
30814,0.015738
30815,0.013216
30816,0.011131
30817,0.013535
30818,0.017875
30819,0.016445
30820,0.015408
30821,0.015277
30822,0.019222
30823,0.014783
30824,0.021518
30825,0.015660
30826,0.023357
30827,0.030852
30828,0.043933
30829,0.037299
30830,0.021190
30831,0.016627
30832,0.021159
30833,0.014864
30834,0.026854
30835,0.019080
30836,0.012703
30837,0.014868
30838,0.012103
30839,0.012376
30840,0.011451
30841,0.022673
30842,0.024064
30843,0.019635
30844,0.024390
30845,0.028932
30846,0.025556
30847,0.016917
30848,0.013044
30849,0.014211
30850,0.018225
30851,0.016351
30852,0.018585
30853,0.013885
30854,0.023211
30855,0.021744
30856,0.014491
30857,0.014145
30858,0.019760
30859,0.020960
30860,0.021220
30861,0.026285
30862,0.017492
30863,0.022248
30864,0.021941
30865,0.024722
30866,0.016365
30867,0.012429
30868,0.024375
30869,0.026281
30870,0.021575
30871,0.019649
30872,0.014784
30873,0.011274
30874,0.010670
30875,0.011902
30876,0.011132
30877,0.015709
30878,0.020366
30879,0.012061
30880,0.011716
30881,0.010697
30882,0.010616
30883,0.021454
30884,0.028540
30885,0.016586
30886,0.010475
30887,0.010584
30888,0.017936
30889,0.010343
30890,0.014577
30891,0.015178
30892,0.017244
30893,0.009092
30894,0.010870
30895,0.013630
30896,0.012370
30897,0.007926
30898,0.009947
30899,0.009269
30900,0.008644
30901,0.011225
30902,0.014330
30903,0.011865
30904,0.013293
30905,0.012942
30906,0.010279
30907,0.023316
30908,0.035339
30909,0.033177
30910,0.028471
30911,0.022290
30912,0.026283
30913,0.031759
30914,0.027714
30915,0.016604
30916,0.011723
30917,0.010175
30918,0.017627
30919,0.014142
30920,0.014029
30921,0.016690
30922,0.018886
30923,0.027354
30924,0.019897
30925,0.018985
30926,0.013275
30927,0.014323
30928,0.017988
30929,0.019001
30930,0.022748
30931,0.014922
30932,0.011081
30933,0.009515
30934,0.008780
30935,0.014771
30936,0.021515
30937,0.022515
30938,0.019298
30939,0.024556
30940,0.018369
30941,0.032448
30942,0.034116
30943,0.034790
30944,0.030067
30945,0.022064
30946,0.023487
30947,0.018000
30948,0.018536
30949,0.018793
30950,0.013733
30951,0.013811
30952,0.012762
30953,0.017573
30954,0.010738
30955,0.014737
30956,0.016892
30957,0.014831
30958,0.014194
30959,0.012805
30960,0.015573
30961,0.013787
30962,0.014238
30963,0.012997
30964,0.015279
30965,0.013756
30966,0.015547
30967,0.010075
30968,0.021502
30969,0.015579
30970,0.014610
30971,0.012553
30972,0.014803
30973,0.013182
30974,0.013744
